session_id,user_id,started_at,duration_seconds,events_count,converted
5612,749,2025-12-25,5203,187,False
5613,263,2026-07-01,3881,99,False
5614,369,2025-11-11,3429,132,False
5615,701,2026-02-05,3915,143,False
5616,427,2025-06-17,1492,124,False
5617,759,2026-03-26,4972,146,False
5618,304,2025-09-14,1099,111,True
5619,186,2025-08-07,5093,127,False
5620,22,2025-05-29,1274,41,False
5621,317,2026-02-03,1713,86,False
5622,54,2025-01-10,3499,2,False
5623,461,2026-07-18,2701,102,False
5624,13,2026-08-11,5174,111,False
5625,83,2026-08-04,4611,105,False
5626,432,2026-08-05,4689,183,False
5627,487,2026-05-26,3086,99,False
5628,155,2026-05-16,5299,169,True
5629,595,2025-09-14,3937,108,False
5630,322,2025-04-16,1759,16,False
5631,150,2025-01-04,3240,10,False
5632,369,2025-01-13,2112,62,False
5633,739,2026-03-04,1505,156,False
5634,427,2025-04-29,4041,96,False
5635,684,2025-04-05,2227,73,False
5636,715,2026-06-14,1374,98,False
5637,182,2025-04-04,4632,188,True
5638,35,2025-04-03,1840,37,False
5639,537,2025-10-16,4014,119,False
5640,396,2025-05-22,1568,136,False
5641,288,2025-02-15,2084,165,False
5642,106,2026-02-24,2220,97,True
5643,119,2025-11-10,2626,187,False
5644,742,2025-10-17,4175,172,False
5645,115,2025-05-26,1923,20,False
5646,734,2026-02-01,77,50,True
5647,213,2025-12-09,859,50,False
5648,112,2025-12-08,169,181,False
5649,416,2026-07-20,4928,24,False
5650,94,2025-12-14,49,165,False
5651,219,2026-07-16,4976,193,False
5652,88,2026-06-14,3463,83,False
5653,16,2025-03-06,81,29,False
5654,79,2025-05-13,1998,162,False
5655,775,2026-02-21,4187,87,False
5656,127,2025-03-26,2559,127,False
5657,178,2026-03-18,4368,59,False
5658,125,2025-09-03,2534,91,False
5659,61,2025-07-07,1965,79,False
5660,131,2025-11-21,1120,102,False
5661,83,2025-06-28,3598,4,False
5662,119,2025-10-25,4275,110,False
5663,366,2026-04-08,3721,57,False
5664,303,2025-11-24,1032,46,False
5665,144,2026-08-21,1931,185,False
5666,204,2025-10-23,3704,31,False
5667,373,2026-05-10,1170,166,False
5668,334,2025-11-11,4000,157,False
5669,97,2026-05-26,4972,78,False
5670,715,2026-07-20,1401,18,False
5671,312,2026-06-18,2002,132,False
5672,282,2025-01-31,3838,138,False
5673,460,2025-04-02,4023,40,False
5674,230,2026-07-26,1195,175,False
5675,498,2026-04-23,2635,65,False
5676,732,2025-12-23,2854,87,False
5677,676,2026-01-26,4503,187,False
5678,258,2025-01-30,3880,155,False
5679,76,2025-11-06,808,89,False
5680,98,2025-02-02,812,172,False
5681,169,2026-01-17,4882,67,False
5682,496,2025-12-13,3666,57,False
5683,395,2026-01-25,4668,137,False
5684,226,2026-02-23,745,50,True
5685,157,2026-08-30,2866,110,False
5686,416,2025-11-12,412,106,False
5687,770,2026-05-09,2594,103,False
5688,615,2025-09-30,1905,181,False
5689,206,2026-03-29,1726,76,False
5690,453,2025-06-18,1202,139,False
5691,407,2025-09-20,725,83,False
5692,648,2026-01-04,830,37,False
5693,276,2026-08-12,2899,72,False
5694,276,2026-06-29,1417,80,False
5695,359,2025-06-12,1647,35,False
5696,135,2025-09-14,4122,116,False
5697,696,2025-02-17,2219,199,False
5698,316,2026-02-27,4651,74,False
5699,689,2025-02-12,3402,111,False
5700,330,2025-01-11,5061,39,False
5701,541,2026-03-26,3797,61,False
5702,573,2025-10-01,5137,162,False
5703,634,2025-04-22,3935,31,False
5704,550,2026-04-08,3405,138,False
5705,552,2026-04-17,2052,190,False
5706,248,2026-05-27,3754,157,False
5707,51,2026-05-10,2212,153,False
5708,744,2025-11-22,1668,33,False
5709,676,2026-07-28,183,16,False
5710,221,2025-12-10,4836,31,False
5711,17,2026-02-26,1626,165,False
5712,798,2025-03-26,1901,20,False
5713,66,2025-11-26,4273,28,False
5714,27,2025-06-29,3975,131,False
5715,791,2026-05-02,3627,12,False
5716,539,2026-02-10,4244,180,False
5717,482,2026-03-02,5264,138,False
5718,497,2026-04-11,5281,170,False
5719,594,2026-01-17,2566,138,False
5720,468,2025-02-19,201,52,False
5721,598,2025-05-20,687,125,False
5722,624,2026-08-07,1378,67,False
5723,170,2026-02-25,2916,189,False
5724,473,2026-08-02,2562,96,False
5725,266,2025-02-12,3307,122,False
5726,488,2025-04-24,4312,4,False
5727,137,2026-02-08,3877,29,False
5728,702,2025-01-28,3926,134,False
5729,213,2025-02-12,4586,187,False
5730,150,2025-07-27,435,44,False
5731,98,2026-02-15,2126,189,False
5732,425,2026-08-05,4632,163,False
5733,285,2026-08-15,706,141,False
5734,570,2025-09-26,2244,103,False
5735,335,2026-03-22,4249,1,False
5736,247,2025-07-10,4622,31,False
5737,252,2026-03-05,4449,23,False
5738,176,2026-06-28,4776,150,False
5739,559,2026-01-20,337,54,False
5740,104,2025-03-23,4959,161,False
5741,730,2025-06-19,2671,149,False
5742,211,2026-07-26,4249,171,False
5743,8,2026-04-24,1476,174,False
5744,533,2026-05-07,4075,22,False
5745,569,2025-01-31,772,133,False
5746,492,2025-08-21,2771,94,False
5747,289,2025-11-10,226,154,False
5748,138,2026-04-23,3017,11,False
5749,699,2025-03-04,5352,88,False
5750,393,2026-04-04,2803,191,False
5751,381,2026-01-07,248,2,False
5752,172,2025-12-18,2799,93,False
5753,626,2026-06-08,1118,61,False
5754,749,2026-04-20,1161,152,False
5755,517,2026-03-09,3152,83,False
5756,580,2025-10-31,1791,50,False
5757,568,2026-08-14,2088,117,False
5758,139,2026-05-27,982,42,False
5759,371,2025-07-01,3443,102,False
5760,232,2026-04-27,3884,96,False
5761,323,2025-12-12,4826,198,False
5762,683,2026-07-05,2287,121,False
5763,666,2025-08-15,161,184,False
5764,446,2026-04-30,1336,55,False
5765,94,2025-06-08,5321,9,False
5766,285,2026-07-14,4322,70,False
5767,579,2025-04-16,2894,90,False
5768,479,2025-04-19,4838,83,False
5769,447,2026-08-19,1385,2,False
5770,312,2025-06-18,54,2,False
5771,776,2025-11-12,3549,111,False
5772,730,2025-10-02,4745,48,False
5773,516,2026-04-23,739,72,False
5774,699,2025-05-28,173,154,False
5775,144,2025-07-24,3993,77,False
5776,129,2026-06-29,3841,162,False
5777,571,2026-07-12,248,98,False
5778,542,2025-04-20,4739,147,False
5779,196,2025-10-24,5282,58,False
5780,671,2025-10-06,1296,28,False
5781,598,2025-11-08,4562,52,True
5782,169,2025-11-13,5096,29,False
5783,489,2025-01-30,2434,95,False
5784,698,2026-06-14,3897,62,False
5785,616,2025-05-31,2577,53,False
5786,336,2025-06-07,5312,43,False
5787,655,2026-05-08,520,82,False
5788,247,2026-08-12,1101,5,False
5789,780,2026-07-02,1295,76,False
5790,788,2025-06-27,718,45,False
5791,242,2026-03-29,414,107,False
5792,551,2025-04-09,3583,97,False
5793,771,2025-09-03,3230,91,False
5794,233,2025-06-03,2795,121,False
5795,573,2025-05-18,4020,12,False
5796,424,2026-06-19,4405,18,False
5797,355,2026-06-24,1478,96,False
5798,515,2025-04-03,2334,75,False
5799,382,2025-08-13,3527,60,False
5800,570,2025-01-20,40,75,False
5801,768,2026-05-17,2760,49,False
5802,168,2025-06-26,2634,27,False
5803,141,2025-12-30,1499,45,False
5804,494,2025-11-27,3605,189,False
5805,770,2025-05-01,1803,24,False
5806,678,2025-08-05,1706,198,False
5807,324,2025-03-09,3925,135,False
5808,643,2025-04-08,2726,23,False
5809,730,2026-05-30,1098,158,False
5810,236,2025-08-10,3270,55,False
5811,84,2025-10-03,1788,98,False
5812,777,2026-02-25,3886,3,False
5813,128,2026-06-17,2615,4,False
5814,11,2025-09-22,1295,158,False
5815,256,2026-06-13,472,117,False
5816,624,2025-12-14,1473,84,False
5817,598,2025-02-01,3565,187,False
5818,254,2026-07-29,3717,196,False
5819,549,2025-06-08,4473,193,False
5820,753,2026-03-31,1932,99,False
5821,6,2026-06-13,4953,165,False
5822,689,2026-05-03,4059,14,False
5823,481,2026-01-05,1804,146,False
5824,705,2025-06-24,1466,164,False
5825,40,2026-01-28,3100,1,False
5826,202,2025-11-07,4083,156,False
5827,307,2026-02-07,2557,177,False
5828,638,2025-07-29,876,41,False
5829,542,2026-02-22,4151,184,False
5830,267,2025-10-22,2459,37,False
5831,194,2026-08-13,189,189,False
5832,358,2025-03-09,1058,186,False
5833,133,2026-03-16,3130,98,False
5834,724,2025-11-11,2800,199,False
5835,665,2025-12-16,924,106,False
5836,577,2025-11-16,3789,143,False
5837,384,2025-03-24,3444,90,False
5838,513,2025-12-16,2862,35,False
5839,203,2025-09-12,430,63,False
5840,104,2025-05-23,889,40,False
5841,187,2026-07-16,1003,39,False
5842,431,2025-05-15,4977,133,False
5843,768,2025-09-13,1237,14,False
5844,99,2025-08-12,55,18,False
5845,244,2025-10-03,1560,185,False
5846,61,2025-11-23,3953,40,False
5847,353,2026-01-18,1167,118,True
5848,758,2025-07-24,3910,2,False
5849,41,2025-07-30,180,149,False
5850,474,2026-03-05,4841,108,False
5851,124,2026-02-28,2968,5,False
5852,5,2025-12-22,4654,123,False
5853,431,2025-11-12,3894,33,False
5854,376,2025-03-10,836,193,False
5855,721,2025-12-10,3593,101,False
5856,230,2025-05-16,5110,20,False
5857,508,2025-02-14,2591,95,False
5858,124,2026-01-02,840,183,False
5859,463,2025-11-14,2993,160,False
5860,656,2025-11-19,3057,61,False
5861,309,2026-03-21,4227,103,False
5862,123,2025-07-25,870,176,False
5863,405,2025-07-23,3551,79,False
5864,134,2025-04-15,2065,135,False
5865,518,2025-02-16,1324,95,False
5866,187,2026-07-13,4286,66,True
5867,529,2025-06-24,2979,29,False
5868,570,2025-09-30,5056,176,False
5869,800,2026-07-05,1292,109,False
5870,153,2025-05-10,1753,119,True
5871,746,2025-04-17,4951,6,False
5872,258,2026-03-14,2371,131,False
5873,124,2025-08-04,2137,42,False
5874,722,2025-06-05,4338,178,False
5875,457,2026-04-19,610,132,False
5876,453,2025-06-11,3231,91,False
5877,242,2025-01-04,1921,78,False
5878,139,2026-05-18,4849,23,False
5879,50,2026-08-13,720,142,False
5880,688,2026-07-06,1795,17,False
5881,17,2025-03-12,1048,191,False
5882,410,2025-10-12,1037,65,False
5883,214,2026-06-21,1387,182,False
5884,668,2026-01-19,2974,171,False
5885,563,2025-07-01,2683,93,False
5886,63,2025-08-08,2536,190,False
5887,103,2025-07-10,4747,137,False
5888,130,2026-01-20,4760,113,False
5889,571,2026-02-01,1159,50,False
5890,74,2026-03-18,507,114,False
5891,188,2025-06-18,3659,122,False
5892,385,2026-03-14,274,50,False
5893,149,2025-09-24,3278,115,False
5894,310,2025-01-25,964,176,False
5895,244,2026-04-20,948,97,False
5896,333,2025-03-01,3637,78,False
5897,23,2025-01-06,4175,121,False
5898,294,2026-03-06,1777,96,False
5899,430,2025-02-22,1952,132,False
5900,340,2025-11-19,553,192,False
5901,754,2025-07-23,4835,145,False
5902,305,2026-07-27,4790,159,False
5903,244,2025-07-07,878,44,False
5904,128,2025-03-04,4123,153,False
5905,492,2025-03-24,4972,13,False
5906,456,2026-08-24,4779,90,False
5907,42,2026-08-07,2314,40,False
5908,696,2025-03-23,630,29,False
5909,783,2025-07-24,2818,193,False
5910,796,2025-01-20,1722,70,False
5911,623,2026-05-14,1899,108,False
5912,94,2026-06-30,3386,87,False
5913,718,2026-03-05,3110,144,False
5914,329,2025-11-02,453,159,False
5915,692,2025-08-13,3384,10,False
5916,193,2025-06-24,5354,154,False
5917,550,2026-03-09,1077,132,False
5918,454,2025-12-14,5361,184,False
5919,368,2025-10-10,592,16,False
5920,289,2025-08-18,2814,15,False
5921,43,2026-03-20,542,48,False
5922,703,2026-08-24,5366,88,False
5923,579,2025-03-16,4274,135,False
5924,749,2026-04-15,5061,166,False
5925,414,2025-10-03,248,136,True
5926,261,2026-02-03,3300,94,False
5927,493,2026-05-01,4469,27,False
5928,286,2025-07-15,484,47,False
5929,752,2025-05-02,5033,83,False
5930,428,2025-01-16,709,159,False
5931,543,2026-08-10,624,178,False
5932,509,2026-04-30,1627,11,False
5933,311,2026-03-13,4959,183,False
5934,602,2025-01-30,4453,73,False
5935,394,2026-07-15,2350,122,False
5936,81,2025-03-10,2927,137,False
5937,328,2025-06-26,236,79,False
5938,41,2025-12-24,4491,32,False
5939,589,2025-01-08,307,40,False
5940,543,2026-04-05,3853,167,False
5941,717,2026-07-17,2020,132,False
5942,383,2025-09-06,4406,80,False
5943,794,2025-03-15,171,195,False
5944,539,2025-12-24,1456,76,False
5945,309,2026-04-18,3529,149,False
5946,242,2026-08-15,3791,189,False
5947,759,2025-06-15,59,72,False
5948,138,2025-06-20,445,30,False
5949,14,2025-02-20,1986,91,False
5950,90,2025-01-27,3733,87,False
5951,552,2026-03-24,3420,109,False
5952,630,2025-05-15,2646,102,False
5953,408,2025-07-04,3186,125,False
5954,323,2025-09-29,1831,20,False
5955,147,2025-02-17,3097,170,False
5956,67,2026-04-17,3768,63,False
5957,597,2025-12-12,1164,156,False
5958,198,2025-09-12,66,106,False
5959,788,2025-05-22,1572,66,False
5960,690,2025-12-24,4174,184,False
5961,617,2026-03-13,4536,55,True
5962,386,2025-12-10,2907,94,False
5963,287,2026-04-05,4624,60,False
5964,683,2025-10-24,2342,112,False
5965,39,2025-03-16,3921,23,False
5966,757,2025-04-07,2874,135,False
5967,659,2026-04-28,31,6,True
5968,54,2025-02-11,1488,30,False
5969,176,2025-10-04,3634,197,False
5970,755,2025-05-04,3343,30,False
5971,531,2026-04-05,3989,63,False
5972,297,2025-06-14,1257,96,False
5973,667,2026-04-09,1017,99,False
5974,559,2025-04-24,5010,125,False
5975,740,2026-01-05,1999,19,False
5976,323,2025-04-27,4217,64,False
5977,471,2025-10-11,334,88,False
5978,492,2026-01-05,4776,17,False
5979,35,2025-04-04,4669,1,False
5980,536,2025-10-03,3870,151,False
5981,574,2026-03-09,1589,178,False
5982,107,2025-06-01,464,140,False
5983,650,2025-02-02,1153,193,False
5984,345,2025-05-24,2828,181,False
5985,342,2025-08-28,5148,190,False
5986,166,2025-03-28,3809,158,False
5987,682,2026-05-05,2598,39,False
5988,96,2026-02-24,3344,148,False
5989,783,2025-11-04,3994,162,False
5990,474,2025-10-16,3706,105,False
5991,189,2026-04-28,599,69,False
5992,545,2026-02-08,2906,187,True
5993,573,2026-02-23,4859,131,False
5994,207,2025-08-18,3429,137,False
5995,702,2025-01-04,2060,185,False
5996,6,2025-02-21,3041,23,False
5997,102,2026-03-24,3893,110,False
5998,777,2026-05-15,450,155,False
5999,609,2025-02-26,1018,80,False
6000,380,2025-01-26,3172,45,False
6001,253,2025-05-23,524,104,True
6002,522,2025-08-12,2532,161,False
6003,553,2025-04-21,4114,124,False
6004,61,2025-12-22,2740,198,False
6005,347,2026-06-26,4350,110,False
6006,497,2026-02-08,430,26,False
6007,471,2025-07-21,2511,27,False
6008,611,2025-10-20,4884,17,False
6009,730,2026-07-29,3254,145,False
6010,38,2026-04-30,4534,156,False
6011,426,2025-04-04,2188,3,False
6012,419,2025-10-19,298,159,False
6013,167,2025-02-20,1667,134,False
6014,114,2026-05-23,4860,135,False
6015,724,2026-02-26,1214,84,True
6016,118,2025-05-30,4560,93,False
6017,354,2026-03-29,3443,1,False
6018,492,2025-10-14,4201,171,False
6019,382,2026-04-29,5120,142,False
6020,496,2025-01-19,5025,132,False
6021,23,2025-09-18,2751,190,True
6022,444,2025-12-17,3572,172,False
6023,647,2025-03-05,631,41,False
6024,409,2025-09-02,688,67,False
6025,794,2026-03-25,4997,55,False
6026,376,2026-02-18,888,68,False
6027,247,2025-03-06,306,22,False
6028,385,2026-03-27,416,122,False
6029,241,2026-03-17,113,26,False
6030,268,2025-09-20,2281,137,False
6031,363,2026-05-13,482,190,False
6032,206,2026-01-05,909,27,False
6033,28,2026-08-30,4760,57,False
6034,213,2026-03-21,215,32,False
6035,25,2026-08-30,657,158,False
6036,727,2026-05-23,2805,166,True
6037,695,2025-07-23,1141,128,True
6038,214,2025-03-05,1678,115,False
6039,717,2026-01-18,2526,104,False
6040,300,2025-11-29,1096,46,False
6041,299,2026-08-22,3945,122,True
6042,404,2026-07-16,3794,67,False
6043,730,2025-01-03,124,78,False
6044,595,2025-06-22,3108,163,False
6045,509,2025-11-08,1819,177,False
6046,622,2026-01-17,2991,43,False
6047,701,2025-08-30,3549,128,True
6048,578,2025-06-21,1925,121,False
6049,375,2025-10-02,3299,189,False
6050,243,2026-05-03,4087,102,False
6051,373,2026-07-26,4346,81,False
6052,131,2026-03-28,848,191,True
6053,486,2025-04-09,3006,188,False
6054,654,2026-07-31,2416,152,False
6055,23,2025-11-19,4866,187,False
6056,700,2026-03-01,2108,143,False
6057,511,2026-02-16,1296,66,False
6058,731,2025-10-24,4306,150,False
6059,567,2025-11-17,2137,199,False
6060,687,2025-11-25,1030,189,True
6061,602,2025-03-21,2917,153,False
6062,290,2026-04-19,5330,51,False
6063,432,2025-07-09,1630,154,False
6064,123,2026-03-24,883,7,False
6065,671,2025-01-16,2563,125,False
6066,537,2025-03-13,2392,58,False
6067,468,2025-06-11,1635,30,False
6068,520,2025-07-01,3287,182,False
6069,560,2025-03-04,141,148,False
6070,199,2026-02-19,2299,140,False
6071,491,2025-02-10,746,124,False
6072,497,2025-03-03,4733,32,False
6073,552,2026-01-09,2985,106,False
6074,799,2026-02-05,3489,68,False
6075,270,2026-02-02,3256,198,False
6076,135,2026-06-09,3688,120,False
6077,794,2026-04-24,3688,171,False
6078,303,2025-08-12,4763,33,False
6079,228,2026-01-26,3318,59,False
6080,313,2025-05-13,723,120,False
6081,632,2026-05-15,2027,194,False
6082,171,2026-06-03,2430,15,False
6083,17,2025-12-04,4891,24,False
6084,631,2025-10-20,2187,145,False
6085,412,2026-01-13,4687,22,False
6086,566,2026-05-21,4062,60,True
6087,213,2026-07-08,2133,132,False
6088,174,2025-02-17,4553,86,True
6089,370,2026-01-01,2574,152,False
6090,687,2025-05-09,2446,3,False
6091,590,2025-02-07,730,129,False
6092,341,2025-01-01,658,129,False
6093,132,2025-02-27,2990,54,False
6094,441,2025-09-30,4118,137,False
6095,45,2026-06-04,4585,86,False
6096,548,2026-06-20,4235,174,False
6097,347,2026-04-19,2448,153,False
6098,700,2026-01-27,1509,145,False
6099,775,2026-01-06,2218,105,False
6100,182,2025-01-11,950,135,False
6101,94,2026-05-15,2837,28,False
6102,474,2025-01-16,789,84,False
6103,40,2026-04-24,4098,74,False
6104,538,2026-03-14,572,15,False
6105,703,2025-06-10,2222,161,False
6106,710,2025-02-26,1589,129,False
6107,614,2026-06-19,3382,66,False
6108,618,2025-05-14,3875,5,False
6109,201,2025-11-20,2124,193,False
6110,732,2026-02-28,1564,131,False
6111,604,2025-10-08,4966,161,False
6112,61,2025-06-01,4528,15,False
6113,474,2025-10-26,4560,183,False
6114,341,2025-10-25,1824,12,False
6115,125,2025-09-26,260,182,False
6116,246,2025-08-28,3816,113,False
6117,749,2025-02-01,1150,173,False
6118,398,2025-07-28,1166,184,False
6119,124,2025-08-10,4308,175,False
6120,649,2025-06-03,644,144,False
6121,193,2025-03-08,4517,21,False
6122,395,2025-09-05,1326,140,False
6123,104,2026-07-15,1805,105,False
6124,29,2025-04-21,3393,159,False
6125,785,2026-02-26,3739,196,False
6126,537,2026-08-03,3596,92,False
6127,482,2026-08-07,2753,54,False
6128,9,2025-07-12,3360,146,False
6129,488,2025-03-25,2067,48,False
6130,79,2026-03-19,2297,96,True
6131,123,2025-07-04,688,141,False
6132,583,2025-06-27,3034,189,False
6133,411,2026-03-15,1885,147,False
6134,665,2025-06-09,5085,142,False
6135,286,2025-11-11,5201,104,False
6136,255,2025-10-21,431,61,False
6137,661,2026-05-28,3463,170,False
6138,456,2026-03-21,473,73,False
6139,732,2025-08-12,1951,43,False
6140,438,2025-01-03,2679,128,False
6141,149,2025-06-01,1578,183,False
6142,45,2025-04-14,4336,95,False
6143,175,2026-04-22,74,74,False
6144,436,2026-04-16,4747,31,False
6145,525,2025-01-26,5297,163,False
6146,9,2025-08-03,3952,127,False
6147,215,2025-04-01,5350,36,False
6148,656,2026-06-04,1216,124,False
6149,317,2026-03-15,3351,75,False
6150,599,2025-03-22,4105,4,False
6151,299,2026-02-26,1889,128,False
6152,227,2026-05-09,1198,76,False
6153,554,2025-02-09,2098,42,False
6154,210,2026-01-13,110,146,False
6155,529,2025-11-16,2853,42,True
6156,153,2025-04-13,848,36,False
6157,602,2026-07-13,1720,36,False
6158,763,2025-01-08,5229,170,False
6159,726,2025-10-26,401,86,False
6160,677,2026-06-20,3866,113,False
6161,8,2025-07-09,1343,165,False
6162,671,2025-06-25,818,81,False
6163,499,2026-03-18,2983,54,False
6164,373,2025-05-27,1697,197,False
6165,645,2025-11-02,3697,122,False
6166,650,2025-04-22,4771,127,False
6167,748,2025-02-11,3887,59,False
6168,474,2025-08-04,3862,185,False
6169,562,2025-03-28,3427,67,False
6170,240,2025-11-14,1338,199,False
6171,539,2025-10-26,2449,124,False
6172,345,2025-10-17,5276,92,False
6173,516,2026-08-11,2870,143,False
6174,328,2026-06-01,3155,72,False
6175,142,2025-09-21,3394,165,False
6176,282,2025-04-30,2980,173,False
6177,269,2025-05-06,643,20,False
6178,194,2026-03-30,3179,3,False
6179,84,2026-05-28,888,14,False
6180,319,2026-07-06,3965,93,False
6181,404,2026-07-17,4849,133,False
6182,480,2025-01-23,1444,129,False
6183,493,2026-05-19,1606,52,False
6184,157,2026-04-01,158,162,False
6185,117,2025-04-11,1754,19,False
6186,114,2025-06-16,3523,137,False
6187,546,2026-08-12,972,93,False
6188,553,2025-09-29,2574,5,False
6189,412,2026-02-27,4360,172,False
6190,422,2025-02-07,4387,135,True
6191,511,2026-01-24,213,111,False
6192,282,2025-06-28,5009,130,False
6193,597,2026-04-16,4569,63,False
6194,727,2025-03-10,3309,2,False
6195,191,2026-08-27,4345,76,False
6196,370,2025-05-22,3225,60,False
6197,254,2025-09-05,2252,139,False
6198,266,2025-01-20,3445,94,False
6199,312,2025-02-28,4800,192,False
6200,174,2026-07-24,450,126,False
6201,280,2026-03-02,3963,136,False
6202,259,2026-06-28,1979,136,False
6203,651,2026-05-29,4598,59,False
6204,219,2026-01-31,3560,109,False
6205,78,2026-01-28,558,182,False
6206,694,2025-07-17,2859,198,False
6207,723,2026-03-02,4520,64,False
6208,714,2026-07-27,4243,137,False
6209,147,2025-05-22,3716,17,False
6210,331,2026-08-13,665,33,False
6211,233,2025-11-14,5376,82,False
6212,209,2026-04-28,3449,145,False
6213,734,2025-08-04,4400,36,False
6214,105,2026-02-18,4536,43,False
6215,484,2025-12-04,5347,143,False
6216,573,2025-07-19,3592,34,False
6217,55,2025-01-17,2979,15,True
6218,704,2026-06-21,444,126,False
6219,181,2026-02-26,756,101,False
6220,329,2025-10-31,3590,103,False
6221,434,2025-11-29,5004,110,False
6222,700,2026-01-19,4597,189,False
6223,791,2025-01-16,4601,189,False
6224,199,2025-04-16,827,117,False
6225,327,2026-08-24,2438,131,False
6226,487,2025-01-14,3352,104,False
6227,330,2025-03-08,3352,73,False
6228,65,2026-08-23,2641,28,False
6229,625,2026-04-22,5076,130,False
6230,451,2026-01-13,1235,172,True
6231,104,2026-07-12,4520,140,False
6232,511,2026-02-20,2402,64,False
6233,725,2025-02-23,3482,122,False
6234,516,2025-01-31,2300,83,True
6235,382,2026-06-17,1962,194,False
6236,624,2025-09-13,3098,101,False
6237,218,2025-08-03,2907,94,False
6238,76,2025-06-22,4048,191,True
6239,393,2026-05-01,420,38,False
6240,223,2026-05-23,550,52,False
6241,393,2026-01-13,2073,41,False
6242,555,2025-10-22,1110,137,False
6243,678,2025-12-26,3879,137,False
6244,474,2025-08-22,3477,141,False
6245,488,2025-08-10,791,185,False
6246,760,2025-03-31,690,5,False
6247,727,2025-10-11,4556,49,False
6248,628,2025-08-21,3559,79,False
6249,728,2025-06-21,4832,43,False
6250,377,2025-08-08,3558,9,False
6251,614,2026-03-02,2198,48,False
6252,427,2026-04-23,1837,29,False
6253,493,2026-05-04,4497,188,True
6254,528,2026-05-30,5339,16,False
6255,63,2026-08-21,2364,43,True
6256,9,2025-08-19,2574,51,True
6257,763,2026-06-27,2165,142,False
6258,292,2025-09-07,5195,139,False
6259,41,2026-05-18,677,173,False
6260,98,2026-08-15,989,30,False
6261,32,2026-04-21,4443,170,False
6262,192,2025-08-18,5052,79,False
6263,584,2025-08-17,1508,164,False
6264,664,2026-01-17,3125,115,False
6265,51,2026-08-30,1560,97,False
6266,439,2025-03-23,5345,41,False
6267,529,2025-06-06,399,7,True
6268,689,2025-09-18,3240,52,False
6269,725,2026-05-06,3205,45,False
6270,712,2025-05-27,5031,111,True
6271,574,2025-10-03,3066,143,False
6272,645,2025-05-28,1906,140,False
6273,596,2026-03-06,2674,166,False
6274,610,2025-05-23,3428,95,False
6275,722,2025-02-28,4592,48,False
6276,133,2025-10-16,202,73,False
6277,69,2025-01-01,3880,68,False
6278,216,2025-06-28,3161,170,False
6279,762,2026-08-10,1092,130,False
6280,564,2026-05-11,2043,166,False
6281,377,2026-01-17,3007,58,False
6282,241,2025-09-30,4454,55,False
6283,160,2026-05-07,4547,168,False
6284,301,2025-02-03,2697,143,False
6285,762,2025-09-21,3779,9,False
6286,750,2025-09-24,2839,125,False
6287,779,2025-01-11,3693,5,False
6288,565,2025-03-02,5309,15,False
6289,469,2025-09-19,497,18,False
6290,86,2025-03-31,4812,13,False
6291,475,2026-08-24,997,93,False
6292,577,2025-03-24,5032,1,False
6293,337,2025-01-18,2249,110,False
6294,636,2026-04-27,941,30,False
6295,472,2025-09-04,278,50,False
6296,731,2025-09-18,4756,24,False
6297,86,2025-06-11,3927,50,False
6298,549,2025-01-01,2327,21,False
6299,276,2026-03-12,5035,107,False
6300,77,2025-11-07,4606,81,False
6301,244,2025-08-29,977,181,False
6302,613,2025-05-03,2761,144,False
6303,149,2025-03-24,3484,81,False
6304,526,2026-03-12,3610,92,False
6305,162,2025-02-10,2737,4,True
6306,365,2026-07-26,1376,110,False
6307,117,2025-11-22,1295,111,False
6308,609,2025-04-14,1075,67,True
6309,698,2026-06-22,2610,61,False
6310,421,2025-06-17,3023,131,False
6311,314,2025-07-01,5105,127,False
6312,746,2026-03-09,799,66,True
6313,757,2025-03-15,2580,153,False
6314,746,2026-01-19,3384,62,False
6315,627,2025-06-16,2341,86,False
6316,181,2026-05-18,205,189,False
6317,129,2025-10-10,3653,138,False
6318,353,2026-01-30,1103,88,False
6319,455,2025-10-08,3998,116,False
6320,159,2025-04-26,1507,89,False
6321,117,2025-07-15,3661,35,False
6322,265,2026-05-23,936,15,False
6323,281,2025-11-06,3350,165,False
6324,179,2025-04-08,665,184,False
6325,370,2025-02-10,1629,178,False
6326,410,2025-02-20,4131,74,False
6327,78,2026-05-10,1479,83,False
6328,1,2026-07-25,2278,136,False
6329,29,2025-11-02,2357,72,False
6330,634,2025-12-21,1398,134,False
6331,646,2025-11-11,3136,98,False
6332,128,2025-07-21,1666,177,False
6333,754,2026-04-12,2863,172,False
6334,220,2025-06-05,4292,175,False
6335,717,2026-03-22,4068,160,False
6336,140,2025-02-21,1243,31,False
6337,654,2025-12-18,3719,156,False
6338,284,2025-12-06,4120,22,False
6339,626,2025-03-22,3039,144,False
6340,62,2026-06-13,3949,177,False
6341,459,2025-04-25,2280,170,False
6342,688,2026-02-17,392,55,True
6343,102,2025-10-17,3124,143,True
6344,332,2026-04-08,4895,167,False
6345,714,2025-09-21,2617,9,False
6346,740,2025-12-30,3059,82,False
6347,401,2026-03-25,3646,34,False
6348,38,2025-01-06,4533,70,False
6349,755,2025-05-09,2668,179,False
6350,139,2025-09-28,1738,36,True
6351,329,2025-08-06,3413,135,False
6352,669,2025-01-22,3734,194,False
6353,89,2026-01-22,3628,167,False
