id,order_id,product_id,quantity,unit_price,discount_pct,created_at
2728,1548,12,2,118.89,10.0,2024-02-05 09:50:00
2729,1549,85,1,116.09,0.0,2025-07-28 02:38:00
2730,1549,34,1,267.4,15.0,2025-07-28 02:38:00
2731,1549,44,1,253.96,10.0,2025-07-28 02:38:00
2732,1550,118,1,57.07,0.0,2025-07-27 21:28:00
2733,1551,95,2,208.45,0.0,2025-02-18 01:15:00
2734,1551,114,2,312.07,0.0,2025-02-18 01:15:00
2735,1551,79,1,210.67,5.0,2025-02-18 01:15:00
2736,1552,29,1,342.09,0.0,2024-01-12 19:30:00
2737,1553,71,1,14.01,0.0,2025-06-29 03:01:00
2738,1554,4,1,79.84,0.0,2024-03-17 02:14:00
2739,1554,107,1,108.67,10.0,2024-03-17 02:14:00
2740,1554,29,1,342.09,5.0,2024-03-17 02:14:00
2741,1554,29,1,342.09,5.0,2024-03-17 02:14:00
2742,1555,19,1,229.65,0.0,2024-07-28 22:59:00
2743,1555,32,3,266.46,0.0,2024-07-28 22:59:00
2744,1555,110,1,65.55,0.0,2024-07-28 22:59:00
2745,1556,54,1,185.03,0.0,2025-04-12 17:31:00
2746,1556,73,1,314.18,0.0,2025-04-12 17:31:00
2747,1556,24,2,223.66,15.0,2025-04-12 17:31:00
2748,1557,81,1,331.39,0.0,2024-12-05 04:59:00
2749,1557,116,3,61.84,0.0,2024-12-05 04:59:00
2750,1558,91,2,151.51,0.0,2024-02-11 14:03:00
2751,1558,47,2,384.95,5.0,2024-02-11 14:03:00
2752,1559,48,1,281.38,0.0,2024-05-26 16:51:00
2753,1560,31,1,116.15,0.0,2025-08-03 16:29:00
2754,1560,46,1,51.61,0.0,2025-08-03 16:29:00
2755,1560,89,1,95.93,0.0,2025-08-03 16:29:00
2756,1561,90,1,224.17,0.0,2025-03-09 05:45:00
2757,1561,69,1,234.52,0.0,2025-03-09 05:45:00
2758,1561,13,3,274.59,5.0,2025-03-09 05:45:00
2759,1562,65,2,135.3,0.0,2024-11-26 21:58:00
2760,1562,69,1,234.52,0.0,2024-11-26 21:58:00
2761,1563,78,1,135.97,0.0,2024-12-30 02:23:00
2762,1563,45,2,147.92,0.0,2024-12-30 02:23:00
2763,1563,83,3,223.84,0.0,2024-12-30 02:23:00
2764,1564,29,1,342.09,0.0,2024-10-16 10:08:00
2765,1564,74,2,197.23,15.0,2024-10-16 10:08:00
2766,1564,59,1,289.19,15.0,2024-10-16 10:08:00
2767,1565,56,1,233.79,0.0,2024-01-23 06:52:00
2768,1566,3,1,151.33,0.0,2024-03-13 02:09:00
2769,1566,72,1,195.51,5.0,2024-03-13 02:09:00
2770,1566,115,1,388.87,10.0,2024-03-13 02:09:00
2771,1566,112,2,350.45,0.0,2024-03-13 02:09:00
2772,1567,46,1,51.61,0.0,2024-05-08 04:25:00
2773,1568,73,1,314.18,0.0,2025-03-17 17:53:00
2774,1568,115,2,388.87,15.0,2025-03-17 17:53:00
2775,1569,63,1,169.24,0.0,2025-08-07 12:46:00
2776,1569,98,3,176.86,0.0,2025-08-07 12:46:00
2777,1570,28,1,166.37,0.0,2024-07-14 05:28:00
2778,1570,40,1,202.91,0.0,2024-07-14 05:28:00
2779,1570,87,1,308.62,0.0,2024-07-14 05:28:00
2780,1570,30,1,28.03,0.0,2024-07-14 05:28:00
2781,1571,53,1,43.07,10.0,2024-11-07 21:30:00
2782,1571,70,3,238.41,5.0,2024-11-07 21:30:00
2783,1571,76,1,230.83,0.0,2024-11-07 21:30:00
2784,1572,79,1,210.67,5.0,2024-07-03 19:43:00
2785,1573,76,1,230.83,5.0,2024-11-24 04:07:00
2786,1573,10,1,333.74,0.0,2024-11-24 04:07:00
2787,1574,94,1,119.91,0.0,2025-04-08 05:39:00
2788,1574,25,1,225.89,5.0,2025-04-08 05:39:00
2789,1575,98,3,176.86,0.0,2024-11-29 10:36:00
2790,1575,107,1,108.67,0.0,2024-11-29 10:36:00
2791,1576,64,2,200.13,0.0,2024-04-20 08:09:00
2792,1576,43,1,155.5,0.0,2024-04-20 08:09:00
2793,1577,74,2,197.23,0.0,2025-02-19 19:46:00
2794,1577,88,1,366.82,0.0,2025-02-19 19:46:00
2795,1577,53,1,43.07,0.0,2025-02-19 19:46:00
2796,1578,109,1,53.49,0.0,2025-03-31 14:16:00
2797,1579,46,1,51.61,5.0,2025-07-06 14:33:00
2798,1580,33,1,225.03,0.0,2025-07-14 08:52:00
2799,1581,52,1,112.54,10.0,2024-10-27 08:38:00
2800,1582,83,1,223.84,10.0,2024-02-01 05:09:00
2801,1583,97,1,70.02,0.0,2025-07-28 18:57:00
2802,1584,113,1,82.59,0.0,2024-11-22 06:00:00
2803,1585,8,1,333.91,0.0,2024-06-24 07:38:00
2804,1585,13,1,274.59,5.0,2024-06-24 07:38:00
2805,1585,68,1,370.42,0.0,2024-06-24 07:38:00
2806,1585,42,1,181.23,0.0,2024-06-24 07:38:00
2807,1586,116,1,61.84,0.0,2024-04-19 05:13:00
2808,1587,9,3,281.6,0.0,2024-06-04 09:32:00
2809,1588,80,1,13.54,5.0,2024-04-23 03:14:00
2810,1589,45,1,147.92,5.0,2025-08-09 07:48:00
2811,1589,88,3,366.82,0.0,2025-08-09 07:48:00
2812,1590,74,1,197.23,0.0,2025-07-04 02:22:00
2813,1590,57,2,74.83,0.0,2025-07-04 02:22:00
2814,1591,23,1,307.17,0.0,2024-01-04 13:48:00
2815,1591,105,2,152.59,0.0,2024-01-04 13:48:00
2816,1591,4,1,79.84,0.0,2024-01-04 13:48:00
2817,1592,114,3,312.07,10.0,2025-05-20 07:17:00
2818,1592,16,2,267.62,0.0,2025-05-20 07:17:00
2819,1592,40,3,202.91,0.0,2025-05-20 07:17:00
2820,1593,88,1,366.82,0.0,2024-10-05 00:16:00
2821,1594,116,1,61.84,0.0,2024-07-10 16:54:00
2822,1594,25,1,225.89,0.0,2024-07-10 16:54:00
2823,1595,118,1,57.07,0.0,2025-07-05 10:41:00
2824,1595,59,3,289.19,0.0,2025-07-05 10:41:00
2825,1595,71,2,14.01,15.0,2025-07-05 10:41:00
2826,1595,101,1,356.86,10.0,2025-07-05 10:41:00
2827,1596,71,1,14.01,0.0,2024-08-20 06:33:00
2828,1597,19,1,229.65,0.0,2024-03-20 20:34:00
2829,1598,25,2,225.89,0.0,2025-08-16 21:39:00
2830,1598,6,1,94.63,0.0,2025-08-16 21:39:00
2831,1598,118,3,57.07,10.0,2025-08-16 21:39:00
2832,1599,108,3,100.18,5.0,2024-05-23 08:40:00
2833,1600,108,1,100.18,0.0,2024-03-31 07:02:00
2834,1600,109,1,53.49,15.0,2024-03-31 07:02:00
2835,1601,42,3,181.23,0.0,2025-03-21 10:39:00
2836,1601,73,1,314.18,0.0,2025-03-21 10:39:00
2837,1602,51,2,288.17,0.0,2024-09-10 05:58:00
2838,1602,83,1,223.84,0.0,2024-09-10 05:58:00
2839,1603,58,2,304.62,10.0,2025-06-11 03:35:00
2840,1604,81,1,331.39,10.0,2024-04-10 23:59:00
2841,1605,11,1,322.88,0.0,2024-02-27 21:55:00
2842,1606,42,1,181.23,0.0,2024-06-18 01:02:00
2843,1607,40,1,202.91,0.0,2024-03-09 15:22:00
2844,1607,101,2,356.86,0.0,2024-03-09 15:22:00
2845,1608,90,1,224.17,0.0,2024-11-23 15:49:00
2846,1608,107,1,108.67,0.0,2024-11-23 15:49:00
2847,1609,40,2,202.91,0.0,2024-09-30 11:53:00
2848,1609,96,3,374.74,0.0,2024-09-30 11:53:00
2849,1609,70,1,238.41,0.0,2024-09-30 11:53:00
2850,1610,7,1,269.58,10.0,2025-01-22 17:14:00
2851,1611,39,1,187.44,0.0,2025-01-10 06:19:00
2852,1612,69,1,234.52,0.0,2025-04-18 18:17:00
2853,1613,112,1,350.45,0.0,2025-08-31 12:52:00
2854,1613,66,1,45.84,0.0,2025-08-31 12:52:00
2855,1613,23,1,307.17,0.0,2025-08-31 12:52:00
2856,1614,6,3,94.63,0.0,2025-06-02 17:06:00
2857,1614,13,1,274.59,0.0,2025-06-02 17:06:00
2858,1615,29,2,342.09,0.0,2024-01-10 08:59:00
2859,1616,27,1,177.5,0.0,2024-10-19 05:51:00
2860,1617,79,1,210.67,0.0,2024-09-29 00:40:00
2861,1617,119,1,272.68,15.0,2024-09-29 00:40:00
2862,1618,15,3,7.91,0.0,2024-10-04 18:27:00
2863,1618,1,3,299.18,0.0,2024-10-04 18:27:00
2864,1618,85,2,116.09,0.0,2024-10-04 18:27:00
2865,1619,23,3,307.17,0.0,2024-10-06 09:47:00
2866,1619,106,1,299.98,0.0,2024-10-06 09:47:00
2867,1619,118,2,57.07,0.0,2024-10-06 09:47:00
2868,1620,19,1,229.65,0.0,2024-09-08 09:45:00
2869,1621,34,2,267.4,0.0,2025-04-03 14:46:00
2870,1621,55,1,84.93,0.0,2025-04-03 14:46:00
2871,1622,116,1,61.84,5.0,2024-11-10 23:07:00
2872,1622,27,3,177.5,0.0,2024-11-10 23:07:00
2873,1623,117,1,10.5,0.0,2024-05-19 07:38:00
2874,1623,89,1,95.93,0.0,2024-05-19 07:38:00
2875,1624,49,1,110.02,0.0,2024-09-20 14:45:00
2876,1624,116,1,61.84,0.0,2024-09-20 14:45:00
2877,1624,100,1,300.7,0.0,2024-09-20 14:45:00
2878,1625,81,1,331.39,0.0,2025-03-23 02:32:00
2879,1625,6,1,94.63,0.0,2025-03-23 02:32:00
2880,1626,85,1,116.09,0.0,2024-09-09 22:51:00
2881,1627,15,1,7.91,5.0,2024-01-19 13:02:00
2882,1628,63,1,169.24,0.0,2025-03-17 20:14:00
2883,1628,69,1,234.52,0.0,2025-03-17 20:14:00
2884,1628,95,1,208.45,5.0,2025-03-17 20:14:00
2885,1629,120,1,205.0,0.0,2025-02-15 18:38:00
2886,1629,37,1,13.97,10.0,2025-02-15 18:38:00
2887,1630,73,1,314.18,0.0,2024-07-12 20:28:00
2888,1631,51,2,288.17,0.0,2024-03-10 02:01:00
2889,1631,114,1,312.07,5.0,2024-03-10 02:01:00
2890,1632,109,1,53.49,0.0,2025-02-10 16:08:00
2891,1633,5,1,56.32,0.0,2025-07-15 01:11:00
2892,1634,30,1,28.03,0.0,2024-01-19 16:29:00
2893,1635,11,2,322.88,0.0,2024-11-15 06:42:00
2894,1636,31,1,116.15,0.0,2025-08-20 03:43:00
2895,1636,48,1,281.38,10.0,2025-08-20 03:43:00
2896,1636,19,1,229.65,0.0,2025-08-20 03:43:00
2897,1637,85,3,116.09,0.0,2024-05-13 01:28:00
2898,1637,99,3,396.99,0.0,2024-05-13 01:28:00
2899,1638,93,1,130.27,0.0,2025-02-20 11:40:00
2900,1638,73,1,314.18,0.0,2025-02-20 11:40:00
2901,1639,111,3,75.81,0.0,2024-04-04 17:51:00
2902,1640,45,1,147.92,5.0,2025-04-14 09:01:00
2903,1640,116,1,61.84,0.0,2025-04-14 09:01:00
2904,1640,51,1,288.17,0.0,2025-04-14 09:01:00
2905,1641,65,1,135.3,0.0,2025-01-29 23:59:00
2906,1641,24,1,223.66,0.0,2025-01-29 23:59:00
2907,1641,43,1,155.5,0.0,2025-01-29 23:59:00
2908,1642,112,1,350.45,0.0,2024-05-28 21:48:00
2909,1643,78,1,135.97,0.0,2024-12-09 15:58:00
2910,1643,72,1,195.51,15.0,2024-12-09 15:58:00
2911,1643,71,3,14.01,0.0,2024-12-09 15:58:00
2912,1644,88,1,366.82,0.0,2025-04-05 15:33:00
2913,1645,3,1,151.33,5.0,2024-11-01 07:05:00
2914,1645,22,2,228.27,0.0,2024-11-01 07:05:00
2915,1646,5,1,56.32,15.0,2025-06-18 16:21:00
2916,1647,30,1,28.03,0.0,2025-05-28 04:18:00
2917,1648,8,2,333.91,0.0,2025-05-16 20:29:00
2918,1649,16,2,267.62,0.0,2025-02-19 16:39:00
2919,1649,98,1,176.86,0.0,2025-02-19 16:39:00
2920,1650,10,1,333.74,5.0,2025-04-27 17:58:00
2921,1650,106,3,299.98,0.0,2025-04-27 17:58:00
2922,1651,83,1,223.84,10.0,2024-11-26 18:04:00
2923,1651,88,1,366.82,5.0,2024-11-26 18:04:00
2924,1651,58,3,304.62,10.0,2024-11-26 18:04:00
2925,1652,63,1,169.24,10.0,2024-11-04 01:38:00
2926,1653,82,1,60.4,0.0,2025-06-03 05:52:00
2927,1654,20,1,50.24,0.0,2024-10-30 00:12:00
2928,1654,113,1,82.59,5.0,2024-10-30 00:12:00
2929,1654,19,1,229.65,0.0,2024-10-30 00:12:00
2930,1655,50,3,312.61,0.0,2024-03-21 23:52:00
2931,1655,113,1,82.59,0.0,2024-03-21 23:52:00
2932,1656,56,2,233.79,0.0,2024-09-22 21:19:00
2933,1656,19,1,229.65,10.0,2024-09-22 21:19:00
2934,1657,113,1,82.59,0.0,2024-10-04 14:20:00
2935,1658,52,1,112.54,0.0,2025-07-17 08:39:00
2936,1659,27,3,177.5,15.0,2025-03-30 07:56:00
2937,1659,54,2,185.03,0.0,2025-03-30 07:56:00
2938,1660,58,1,304.62,5.0,2025-06-06 17:06:00
2939,1661,47,1,384.95,0.0,2024-04-03 20:25:00
2940,1662,18,2,186.27,0.0,2024-07-04 17:28:00
2941,1662,27,1,177.5,0.0,2024-07-04 17:28:00
2942,1663,73,1,314.18,0.0,2024-12-02 06:34:00
2943,1663,112,2,350.45,0.0,2024-12-02 06:34:00
2944,1664,47,3,384.95,0.0,2024-03-23 13:26:00
2945,1664,71,2,14.01,0.0,2024-03-23 13:26:00
2946,1665,48,1,281.38,0.0,2024-06-21 05:38:00
2947,1665,28,1,166.37,0.0,2024-06-21 05:38:00
2948,1666,70,1,238.41,0.0,2025-07-26 22:53:00
2949,1667,107,3,108.67,5.0,2025-01-21 14:16:00
2950,1668,53,1,43.07,10.0,2025-06-02 11:11:00
2951,1668,28,1,166.37,0.0,2025-06-02 11:11:00
2952,1668,114,1,312.07,0.0,2025-06-02 11:11:00
2953,1669,67,1,237.12,0.0,2024-08-11 06:09:00
2954,1670,4,1,79.84,0.0,2024-09-29 12:16:00
2955,1670,50,1,312.61,10.0,2024-09-29 12:16:00
2956,1670,23,1,307.17,15.0,2024-09-29 12:16:00
2957,1671,73,2,314.18,0.0,2025-08-08 01:51:00
2958,1671,83,1,223.84,0.0,2025-08-08 01:51:00
2959,1672,26,1,17.17,5.0,2024-07-26 04:10:00
2960,1672,41,1,65.16,0.0,2024-07-26 04:10:00
2961,1673,17,2,283.54,0.0,2024-11-29 04:07:00
2962,1673,63,1,169.24,0.0,2024-11-29 04:07:00
2963,1673,120,2,205.0,0.0,2024-11-29 04:07:00
2964,1674,81,2,331.39,0.0,2024-01-01 10:02:00
2965,1674,87,1,308.62,0.0,2024-01-01 10:02:00
2966,1675,3,1,151.33,0.0,2024-12-14 23:41:00
2967,1676,7,1,269.58,0.0,2025-07-14 18:18:00
2968,1676,12,1,118.89,10.0,2025-07-14 18:18:00
2969,1676,116,1,61.84,10.0,2025-07-14 18:18:00
2970,1677,28,1,166.37,0.0,2024-05-02 20:33:00
2971,1677,9,1,281.6,0.0,2024-05-02 20:33:00
2972,1678,75,3,198.83,5.0,2025-05-04 16:07:00
2973,1678,58,1,304.62,0.0,2025-05-04 16:07:00
2974,1678,91,1,151.51,0.0,2025-05-04 16:07:00
2975,1679,103,1,129.79,0.0,2025-04-27 20:24:00
2976,1680,20,1,50.24,0.0,2025-06-22 23:34:00
2977,1680,16,1,267.62,5.0,2025-06-22 23:34:00
2978,1680,80,1,13.54,0.0,2025-06-22 23:34:00
2979,1681,81,1,331.39,0.0,2024-06-25 16:49:00
2980,1681,36,1,70.95,10.0,2024-06-25 16:49:00
2981,1682,15,1,7.91,0.0,2025-07-13 03:04:00
2982,1682,19,3,229.65,10.0,2025-07-13 03:04:00
2983,1682,13,2,274.59,0.0,2025-07-13 03:04:00
2984,1683,49,1,110.02,0.0,2024-03-04 09:38:00
2985,1684,99,1,396.99,10.0,2025-05-09 09:52:00
2986,1685,105,1,152.59,15.0,2025-02-21 03:26:00
2987,1685,57,1,74.83,15.0,2025-02-21 03:26:00
2988,1686,115,1,388.87,5.0,2024-07-05 20:16:00
2989,1687,86,1,292.16,0.0,2025-02-17 03:02:00
2990,1688,11,2,322.88,0.0,2024-03-08 16:04:00
2991,1688,9,1,281.6,0.0,2024-03-08 16:04:00
2992,1688,80,1,13.54,10.0,2024-03-08 16:04:00
2993,1689,20,1,50.24,0.0,2025-03-13 22:56:00
2994,1690,86,1,292.16,5.0,2024-01-29 08:44:00
2995,1690,82,1,60.4,10.0,2024-01-29 08:44:00
2996,1690,92,2,324.26,15.0,2024-01-29 08:44:00
2997,1691,46,1,51.61,10.0,2024-07-20 08:01:00
2998,1691,103,1,129.79,0.0,2024-07-20 08:01:00
2999,1692,76,1,230.83,0.0,2024-06-23 10:51:00
3000,1692,22,1,228.27,15.0,2024-06-23 10:51:00
3001,1693,66,1,45.84,0.0,2024-01-04 11:43:00
3002,1694,118,1,57.07,0.0,2024-05-29 19:51:00
3003,1694,41,3,65.16,15.0,2024-05-29 19:51:00
3004,1695,31,2,116.15,0.0,2024-08-21 16:25:00
3005,1696,56,1,233.79,0.0,2024-09-01 05:31:00
3006,1697,98,1,176.86,0.0,2024-10-18 23:58:00
3007,1698,43,1,155.5,0.0,2024-09-28 21:22:00
3008,1698,17,2,283.54,10.0,2024-09-28 21:22:00
3009,1699,2,2,133.7,0.0,2025-05-29 07:48:00
3010,1699,3,1,151.33,0.0,2025-05-29 07:48:00
3011,1699,26,3,17.17,0.0,2025-05-29 07:48:00
3012,1700,5,1,56.32,10.0,2024-02-22 10:10:00
3013,1701,49,1,110.02,10.0,2024-10-13 19:27:00
3014,1702,110,3,65.55,0.0,2024-05-30 10:54:00
3015,1702,55,1,84.93,0.0,2024-05-30 10:54:00
3016,1702,44,1,253.96,0.0,2024-05-30 10:54:00
3017,1703,34,1,267.4,0.0,2024-02-08 04:51:00
3018,1704,35,1,165.52,0.0,2024-07-29 01:30:00
3019,1705,86,1,292.16,0.0,2024-09-12 10:11:00
3020,1706,41,2,65.16,0.0,2024-11-27 23:36:00
3021,1706,115,1,388.87,0.0,2024-11-27 23:36:00
3022,1707,104,2,266.36,0.0,2025-04-13 08:42:00
3023,1707,32,1,266.46,0.0,2025-04-13 08:42:00
3024,1707,48,1,281.38,0.0,2025-04-13 08:42:00
3025,1708,31,2,116.15,0.0,2025-05-05 01:36:00
3026,1708,111,1,75.81,0.0,2025-05-05 01:36:00
3027,1709,95,2,208.45,0.0,2024-04-08 07:24:00
3028,1709,112,3,350.45,15.0,2024-04-08 07:24:00
3029,1710,75,1,198.83,0.0,2025-07-12 15:14:00
3030,1711,59,1,289.19,10.0,2024-08-19 17:45:00
3031,1711,43,2,155.5,0.0,2024-08-19 17:45:00
3032,1711,14,1,83.96,0.0,2024-08-19 17:45:00
3033,1712,18,1,186.27,0.0,2025-02-19 08:07:00
3034,1713,11,1,322.88,0.0,2024-12-25 05:01:00
3035,1713,92,3,324.26,5.0,2024-12-25 05:01:00
3036,1714,102,1,209.95,5.0,2024-05-17 08:17:00
3037,1715,92,1,324.26,0.0,2024-05-17 00:31:00
3038,1716,68,1,370.42,5.0,2024-09-27 09:52:00
3039,1717,91,3,151.51,0.0,2025-07-15 04:14:00
3040,1717,78,2,135.97,10.0,2025-07-15 04:14:00
3041,1717,61,1,235.72,5.0,2025-07-15 04:14:00
3042,1718,111,2,75.81,0.0,2024-11-19 04:28:00
3043,1718,57,1,74.83,10.0,2024-11-19 04:28:00
3044,1719,23,3,307.17,15.0,2024-05-09 13:28:00
3045,1720,113,1,82.59,0.0,2024-09-10 09:03:00
3046,1721,90,1,224.17,0.0,2024-07-15 12:51:00
3047,1721,98,1,176.86,5.0,2024-07-15 12:51:00
3048,1721,24,2,223.66,0.0,2024-07-15 12:51:00
3049,1721,97,3,70.02,0.0,2024-07-15 12:51:00
3050,1722,82,2,60.4,10.0,2024-11-03 19:30:00
3051,1723,53,1,43.07,0.0,2025-02-16 06:32:00
3052,1724,55,1,84.93,10.0,2025-02-05 17:12:00
3053,1725,31,1,116.15,0.0,2024-01-28 15:15:00
3054,1726,88,1,366.82,0.0,2024-08-30 00:26:00
3055,1726,97,1,70.02,15.0,2024-08-30 00:26:00
3056,1727,64,1,200.13,0.0,2025-04-26 01:29:00
3057,1728,80,2,13.54,0.0,2024-09-19 18:16:00
3058,1728,56,1,233.79,0.0,2024-09-19 18:16:00
3059,1729,92,1,324.26,0.0,2024-12-02 07:39:00
3060,1729,96,1,374.74,0.0,2024-12-02 07:39:00
3061,1730,99,3,396.99,0.0,2025-08-31 05:35:00
3062,1731,88,1,366.82,10.0,2025-08-02 20:09:00
3063,1732,73,1,314.18,15.0,2024-07-13 08:08:00
3064,1732,108,1,100.18,5.0,2024-07-13 08:08:00
3065,1732,46,2,51.61,0.0,2024-07-13 08:08:00
3066,1732,62,1,38.36,0.0,2024-07-13 08:08:00
3067,1733,63,1,169.24,0.0,2024-10-04 11:48:00
3068,1734,25,1,225.89,5.0,2024-01-11 22:57:00
3069,1734,22,1,228.27,0.0,2024-01-11 22:57:00
3070,1734,46,1,51.61,10.0,2024-01-11 22:57:00
3071,1734,113,1,82.59,0.0,2024-01-11 22:57:00
3072,1735,109,3,53.49,0.0,2024-05-22 04:59:00
3073,1735,52,1,112.54,15.0,2024-05-22 04:59:00
3074,1735,116,1,61.84,0.0,2024-05-22 04:59:00
3075,1736,95,2,208.45,10.0,2024-04-24 16:50:00
3076,1737,4,2,79.84,10.0,2024-12-11 10:09:00
3077,1738,49,3,110.02,0.0,2024-05-07 07:27:00
3078,1738,81,1,331.39,0.0,2024-05-07 07:27:00
3079,1739,56,2,233.79,0.0,2025-08-13 17:04:00
3080,1740,23,1,307.17,5.0,2024-09-06 10:26:00
3081,1740,24,1,223.66,15.0,2024-09-06 10:26:00
3082,1741,61,1,235.72,0.0,2024-04-19 12:12:00
3083,1742,3,1,151.33,0.0,2025-02-19 09:56:00
3084,1743,107,3,108.67,0.0,2024-01-18 00:13:00
3085,1744,30,1,28.03,0.0,2024-05-24 23:32:00
3086,1744,78,2,135.97,5.0,2024-05-24 23:32:00
3087,1745,110,1,65.55,10.0,2024-08-06 17:26:00
3088,1746,8,1,333.91,0.0,2024-06-16 09:42:00
3089,1746,14,1,83.96,0.0,2024-06-16 09:42:00
3090,1746,42,2,181.23,0.0,2024-06-16 09:42:00
3091,1746,78,1,135.97,0.0,2024-06-16 09:42:00
3092,1747,64,2,200.13,0.0,2024-06-29 09:50:00
3093,1748,2,3,133.7,10.0,2024-04-19 20:47:00
3094,1749,44,1,253.96,0.0,2024-04-22 14:05:00
3095,1749,88,1,366.82,0.0,2024-04-22 14:05:00
3096,1750,77,1,192.03,0.0,2024-07-01 14:44:00
3097,1750,37,1,13.97,0.0,2024-07-01 14:44:00
3098,1751,89,2,95.93,0.0,2025-02-16 19:53:00
3099,1752,61,1,235.72,10.0,2024-02-14 19:07:00
3100,1753,54,1,185.03,0.0,2024-01-10 21:26:00
3101,1754,89,1,95.93,0.0,2024-09-16 16:25:00
3102,1754,112,3,350.45,0.0,2024-09-16 16:25:00
3103,1754,82,3,60.4,0.0,2024-09-16 16:25:00
3104,1755,101,1,356.86,0.0,2024-01-04 07:35:00
3105,1755,44,1,253.96,0.0,2024-01-04 07:35:00
3106,1755,43,1,155.5,0.0,2024-01-04 07:35:00
3107,1755,116,1,61.84,10.0,2024-01-04 07:35:00
3108,1756,81,1,331.39,0.0,2024-03-25 10:08:00
3109,1757,91,1,151.51,0.0,2024-01-22 04:22:00
3110,1757,31,2,116.15,0.0,2024-01-22 04:22:00
3111,1757,32,1,266.46,15.0,2024-01-22 04:22:00
3112,1758,3,1,151.33,0.0,2025-03-22 07:07:00
3113,1759,50,2,312.61,10.0,2024-03-20 22:31:00
3114,1759,80,1,13.54,0.0,2024-03-20 22:31:00
3115,1759,68,1,370.42,15.0,2024-03-20 22:31:00
3116,1760,115,3,388.87,0.0,2024-10-09 14:01:00
3117,1760,94,1,119.91,0.0,2024-10-09 14:01:00
3118,1761,100,1,300.7,0.0,2025-05-07 12:07:00
3119,1762,92,1,324.26,0.0,2025-06-24 22:46:00
3120,1762,109,2,53.49,5.0,2025-06-24 22:46:00
3121,1763,29,1,342.09,0.0,2025-07-09 02:35:00
3122,1764,106,1,299.98,0.0,2024-06-27 04:26:00
3123,1765,101,1,356.86,0.0,2024-08-01 10:31:00
3124,1765,41,1,65.16,0.0,2024-08-01 10:31:00
3125,1766,114,1,312.07,0.0,2024-05-29 05:35:00
3126,1767,83,1,223.84,15.0,2024-06-27 13:47:00
3127,1767,119,1,272.68,0.0,2024-06-27 13:47:00
3128,1767,16,1,267.62,0.0,2024-06-27 13:47:00
3129,1768,114,1,312.07,10.0,2024-05-15 07:23:00
3130,1769,37,1,13.97,0.0,2024-12-30 03:55:00
3131,1769,49,1,110.02,0.0,2024-12-30 03:55:00
3132,1770,2,1,133.7,0.0,2024-12-30 08:20:00
3133,1770,27,1,177.5,0.0,2024-12-30 08:20:00
3134,1770,4,1,79.84,0.0,2024-12-30 08:20:00
3135,1771,54,1,185.03,0.0,2024-03-18 20:49:00
3136,1771,60,2,252.79,5.0,2024-03-18 20:49:00
3137,1772,58,1,304.62,0.0,2024-03-07 20:23:00
3138,1772,72,1,195.51,0.0,2024-03-07 20:23:00
3139,1772,57,2,74.83,0.0,2024-03-07 20:23:00
3140,1772,14,3,83.96,0.0,2024-03-07 20:23:00
3141,1773,26,2,17.17,10.0,2024-07-15 05:59:00
3142,1774,21,1,269.02,0.0,2024-06-20 12:16:00
3143,1775,3,1,151.33,0.0,2024-05-02 11:03:00
3144,1776,71,1,14.01,0.0,2024-05-14 14:53:00
3145,1776,19,1,229.65,10.0,2024-05-14 14:53:00
3146,1776,93,1,130.27,0.0,2024-05-14 14:53:00
3147,1777,56,1,233.79,5.0,2025-03-10 11:37:00
3148,1778,42,1,181.23,0.0,2024-06-24 21:52:00
3149,1779,83,1,223.84,0.0,2025-08-26 13:20:00
3150,1779,73,2,314.18,0.0,2025-08-26 13:20:00
3151,1780,66,1,45.84,0.0,2025-06-20 05:40:00
3152,1781,17,1,283.54,0.0,2025-05-02 02:13:00
3153,1781,119,1,272.68,0.0,2025-05-02 02:13:00
3154,1782,67,1,237.12,0.0,2024-10-11 21:56:00
3155,1783,12,2,118.89,0.0,2024-02-09 19:22:00
3156,1783,46,1,51.61,0.0,2024-02-09 19:22:00
3157,1784,97,1,70.02,0.0,2025-04-01 14:55:00
3158,1785,8,1,333.91,0.0,2025-08-26 09:39:00
3159,1786,51,1,288.17,0.0,2024-04-08 13:52:00
3160,1786,71,2,14.01,0.0,2024-04-08 13:52:00
3161,1787,58,1,304.62,10.0,2024-04-25 08:50:00
3162,1787,98,3,176.86,0.0,2024-04-25 08:50:00
3163,1787,34,1,267.4,0.0,2024-04-25 08:50:00
3164,1788,88,1,366.82,0.0,2024-05-11 07:42:00
3165,1789,108,1,100.18,15.0,2024-11-18 18:51:00
3166,1790,6,1,94.63,0.0,2025-01-19 06:15:00
3167,1791,20,3,50.24,0.0,2025-01-29 03:46:00
3168,1792,41,1,65.16,0.0,2024-08-09 23:37:00
3169,1793,86,1,292.16,0.0,2024-08-31 20:22:00
3170,1793,66,2,45.84,5.0,2024-08-31 20:22:00
3171,1794,86,2,292.16,0.0,2024-02-02 15:59:00
3172,1795,9,1,281.6,0.0,2024-12-04 19:02:00
3173,1796,27,1,177.5,0.0,2024-12-29 19:39:00
3174,1796,63,1,169.24,15.0,2024-12-29 19:39:00
3175,1797,75,2,198.83,5.0,2024-12-19 05:17:00
3176,1797,66,2,45.84,10.0,2024-12-19 05:17:00
3177,1798,28,1,166.37,10.0,2025-03-28 21:58:00
