id,customer_id,status,shipping_cost,created_at
1139,212,completed,0.0,2024-07-23 01:55:00
1140,286,completed,0.0,2024-02-07 11:35:00
1141,423,completed,4.99,2024-03-11 22:48:00
1142,406,shipped,0.0,2025-07-25 18:36:00
1143,456,completed,0.0,2024-10-23 01:11:00
1144,336,returned,4.99,2025-03-25 02:05:00
1145,487,processing,9.99,2024-07-18 00:58:00
1146,187,completed,4.99,2024-09-21 03:48:00
1147,419,completed,9.99,2024-05-02 20:55:00
1148,433,returned,0.0,2024-09-04 21:30:00
1149,170,returned,0.0,2024-02-11 22:28:00
1150,367,processing,4.99,2024-06-16 01:14:00
1151,367,returned,9.99,2024-04-24 08:20:00
1152,59,completed,4.99,2024-11-16 19:17:00
1153,389,completed,0.0,2024-04-24 08:44:00
1154,2,processing,4.99,2025-05-16 04:06:00
1155,182,shipped,4.99,2024-10-02 16:49:00
1156,281,processing,4.99,2025-04-30 21:46:00
1157,360,completed,0.0,2025-06-27 00:31:00
1158,24,completed,4.99,2024-03-11 00:19:00
1159,253,completed,4.99,2024-07-01 08:33:00
1160,421,cancelled,4.99,2024-12-07 13:40:00
1161,55,shipped,4.99,2025-06-09 07:10:00
1162,313,completed,4.99,2024-07-30 20:35:00
1163,97,completed,4.99,2025-02-24 07:35:00
1164,477,cancelled,4.99,2025-02-27 09:08:00
1165,111,returned,9.99,2024-01-02 21:31:00
1166,423,completed,4.99,2024-01-23 00:09:00
1167,367,processing,14.99,2025-03-18 10:36:00
1168,56,cancelled,14.99,2024-01-07 12:27:00
1169,24,completed,14.99,2024-01-21 06:08:00
1170,396,returned,0.0,2025-06-12 15:33:00
1171,235,completed,14.99,2024-12-08 16:57:00
1172,494,returned,0.0,2024-11-30 12:26:00
1173,3,completed,14.99,2025-06-20 03:23:00
1174,284,cancelled,9.99,2025-03-02 15:01:00
1175,430,returned,0.0,2025-06-10 22:51:00
1176,474,completed,4.99,2024-02-15 01:41:00
1177,355,completed,4.99,2025-06-03 01:31:00
1178,375,completed,9.99,2025-05-23 11:54:00
1179,54,cancelled,0.0,2025-05-12 19:24:00
1180,337,processing,0.0,2024-11-10 21:30:00
1181,259,cancelled,4.99,2025-04-26 15:59:00
1182,215,completed,0.0,2024-03-22 12:03:00
1183,141,cancelled,9.99,2025-01-11 05:26:00
1184,494,processing,9.99,2025-01-13 17:03:00
1185,497,shipped,4.99,2024-06-21 20:29:00
1186,232,completed,0.0,2024-07-27 02:24:00
1187,71,cancelled,9.99,2024-08-03 12:40:00
1188,309,shipped,9.99,2024-02-22 16:55:00
1189,432,processing,14.99,2025-03-19 13:10:00
1190,365,completed,0.0,2024-12-06 10:14:00
1191,103,completed,4.99,2024-04-02 13:59:00
1192,320,shipped,4.99,2024-07-19 10:00:00
1193,352,processing,0.0,2024-07-11 06:45:00
1194,472,completed,9.99,2024-04-24 21:21:00
1195,364,completed,9.99,2024-03-31 08:01:00
1196,258,processing,9.99,2025-02-18 06:19:00
1197,364,completed,0.0,2024-01-23 16:48:00
1198,390,processing,14.99,2024-12-07 00:02:00
1199,288,returned,14.99,2025-01-21 18:17:00
1200,299,cancelled,9.99,2025-07-25 00:01:00
1201,346,shipped,0.0,2024-06-06 10:28:00
1202,450,cancelled,9.99,2025-04-26 09:17:00
1203,414,completed,4.99,2024-02-26 19:04:00
1204,268,completed,14.99,2025-01-13 11:18:00
1205,13,cancelled,4.99,2025-05-12 10:30:00
1206,75,completed,4.99,2024-09-29 11:24:00
1207,344,completed,14.99,2025-02-24 10:48:00
1208,103,shipped,4.99,2025-05-19 04:55:00
1209,385,completed,9.99,2024-06-21 10:20:00
1210,147,shipped,4.99,2025-03-06 21:33:00
1211,75,completed,9.99,2024-05-01 17:13:00
1212,354,shipped,4.99,2025-02-16 18:12:00
1213,105,completed,9.99,2024-06-28 14:59:00
1214,184,returned,0.0,2024-01-02 12:36:00
1215,53,completed,9.99,2024-12-14 19:13:00
1216,381,cancelled,9.99,2025-03-13 08:23:00
1217,122,shipped,0.0,2025-07-03 09:58:00
1218,355,completed,9.99,2024-12-14 14:38:00
1219,475,cancelled,9.99,2024-01-19 13:44:00
1220,199,cancelled,0.0,2024-10-29 14:40:00
1221,490,processing,14.99,2024-11-12 23:36:00
1222,495,completed,14.99,2025-03-07 05:58:00
1223,7,shipped,0.0,2025-06-28 18:54:00
1224,104,returned,9.99,2025-01-06 01:32:00
1225,425,completed,0.0,2024-11-18 12:36:00
1226,467,processing,4.99,2025-06-13 14:22:00
1227,387,completed,0.0,2025-08-27 10:40:00
1228,398,completed,4.99,2024-03-07 09:50:00
1229,151,returned,4.99,2024-10-22 01:58:00
1230,91,completed,9.99,2024-01-11 00:09:00
1231,96,completed,4.99,2024-06-30 19:36:00
1232,377,completed,4.99,2024-05-19 19:09:00
1233,194,completed,9.99,2024-07-27 21:43:00
1234,220,shipped,4.99,2024-11-27 10:13:00
1235,285,shipped,14.99,2025-02-02 11:25:00
1236,67,completed,9.99,2024-10-19 03:06:00
1237,300,shipped,4.99,2024-10-07 20:38:00
1238,3,processing,0.0,2024-12-03 03:31:00
1239,239,completed,14.99,2024-01-25 19:56:00
1240,21,completed,4.99,2024-10-30 12:37:00
1241,476,processing,14.99,2024-11-14 17:36:00
1242,306,completed,14.99,2024-11-03 21:11:00
1243,397,shipped,4.99,2024-07-14 19:47:00
1244,252,processing,4.99,2025-06-09 13:50:00
1245,38,processing,4.99,2024-04-19 18:59:00
1246,270,completed,4.99,2024-03-26 21:26:00
1247,490,completed,0.0,2024-12-30 09:08:00
1248,267,completed,0.0,2025-05-15 17:44:00
1249,403,completed,4.99,2024-01-28 18:37:00
1250,213,cancelled,14.99,2025-04-28 14:43:00
1251,48,processing,4.99,2025-07-02 19:59:00
1252,114,completed,0.0,2024-08-26 17:46:00
1253,340,processing,9.99,2024-09-28 19:03:00
1254,170,processing,0.0,2024-07-19 11:05:00
1255,151,completed,9.99,2024-10-17 23:34:00
1256,487,returned,4.99,2025-06-14 07:57:00
1257,288,completed,4.99,2025-02-19 06:15:00
1258,59,processing,14.99,2024-03-20 23:13:00
1259,229,completed,0.0,2025-04-16 00:30:00
1260,464,completed,0.0,2024-03-28 14:11:00
1261,491,completed,4.99,2024-08-05 15:23:00
1262,350,processing,4.99,2024-07-18 00:53:00
1263,196,completed,0.0,2024-12-16 16:26:00
1264,198,shipped,14.99,2024-08-10 20:19:00
1265,277,shipped,4.99,2024-11-05 14:14:00
1266,13,processing,4.99,2024-06-18 03:50:00
1267,264,returned,4.99,2024-07-27 13:46:00
1268,250,completed,0.0,2025-06-23 21:38:00
1269,152,completed,4.99,2024-05-03 02:45:00
1270,165,completed,4.99,2025-08-11 18:24:00
1271,486,completed,0.0,2024-07-04 01:34:00
1272,86,completed,4.99,2025-05-16 06:48:00
1273,321,completed,9.99,2025-01-28 06:42:00
1274,108,completed,0.0,2024-01-19 15:10:00
1275,443,cancelled,4.99,2025-02-13 18:16:00
1276,428,completed,9.99,2024-08-01 06:14:00
1277,106,cancelled,4.99,2025-04-10 07:56:00
1278,332,completed,4.99,2024-05-08 12:12:00
1279,383,completed,4.99,2025-06-16 01:30:00
1280,13,returned,0.0,2024-04-06 16:52:00
1281,368,processing,9.99,2024-05-14 05:54:00
1282,20,completed,0.0,2025-07-08 05:40:00
1283,38,completed,0.0,2024-06-01 10:20:00
1284,92,shipped,4.99,2024-05-08 23:22:00
1285,286,completed,0.0,2025-06-22 08:50:00
1286,295,completed,9.99,2025-01-07 00:20:00
1287,467,shipped,4.99,2025-04-23 21:22:00
1288,209,cancelled,0.0,2024-07-15 07:16:00
1289,231,cancelled,4.99,2024-02-07 17:00:00
1290,222,processing,0.0,2024-04-14 17:29:00
1291,9,cancelled,14.99,2025-04-09 02:35:00
1292,345,completed,4.99,2024-07-31 14:36:00
1293,274,completed,0.0,2025-02-22 00:14:00
1294,329,completed,9.99,2025-01-01 18:32:00
1295,388,completed,0.0,2025-08-27 10:17:00
1296,359,completed,4.99,2024-07-01 11:01:00
1297,184,completed,4.99,2025-03-30 21:05:00
1298,149,shipped,0.0,2024-05-28 23:41:00
1299,311,completed,4.99,2024-02-19 03:39:00
1300,145,returned,9.99,2024-07-21 19:26:00
1301,196,cancelled,14.99,2025-03-12 20:11:00
1302,421,completed,9.99,2025-04-07 13:45:00
1303,243,completed,9.99,2025-07-01 19:22:00
1304,274,completed,4.99,2025-03-21 19:56:00
1305,70,cancelled,9.99,2024-04-10 15:33:00
1306,408,shipped,9.99,2024-11-10 03:25:00
1307,492,completed,0.0,2025-04-19 19:51:00
1308,153,processing,9.99,2025-08-09 13:42:00
1309,491,completed,4.99,2024-11-27 22:12:00
1310,284,completed,0.0,2025-07-07 15:34:00
1311,64,completed,9.99,2025-03-21 23:13:00
1312,3,cancelled,4.99,2024-06-04 23:47:00
1313,276,completed,9.99,2025-01-28 05:27:00
1314,157,completed,0.0,2024-04-25 19:30:00
1315,384,processing,9.99,2024-03-09 17:12:00
1316,109,cancelled,0.0,2024-06-01 18:18:00
1317,464,completed,4.99,2025-06-07 02:44:00
1318,83,completed,4.99,2024-11-08 03:45:00
1319,114,shipped,0.0,2024-08-15 08:28:00
1320,100,completed,0.0,2024-06-08 00:55:00
1321,93,completed,0.0,2024-04-02 23:28:00
1322,436,returned,0.0,2024-07-18 07:14:00
1323,331,completed,4.99,2024-09-16 18:50:00
1324,149,completed,4.99,2024-11-08 05:39:00
1325,129,completed,4.99,2025-02-03 22:22:00
1326,102,returned,9.99,2025-08-09 15:49:00
1327,488,processing,0.0,2024-08-04 11:29:00
1328,183,completed,14.99,2025-03-05 19:45:00
1329,344,completed,14.99,2025-02-07 02:29:00
1330,52,shipped,4.99,2025-05-25 10:13:00
1331,318,completed,0.0,2025-02-23 22:11:00
1332,461,completed,4.99,2025-08-08 22:20:00
1333,163,returned,0.0,2024-01-09 05:41:00
1334,231,processing,4.99,2024-07-17 19:09:00
1335,316,shipped,9.99,2024-03-13 15:32:00
1336,356,completed,0.0,2025-01-30 15:24:00
1337,290,processing,4.99,2024-03-21 00:16:00
1338,414,processing,0.0,2024-05-06 12:10:00
1339,491,cancelled,4.99,2024-01-31 03:27:00
1340,87,completed,9.99,2025-02-10 14:56:00
1341,161,completed,4.99,2025-07-25 13:50:00
1342,403,completed,4.99,2024-03-24 05:03:00
1343,365,cancelled,0.0,2024-07-08 09:59:00
1344,142,processing,9.99,2024-09-17 03:41:00
1345,69,processing,4.99,2025-01-21 18:25:00
1346,450,returned,9.99,2025-01-17 13:01:00
1347,237,returned,4.99,2024-08-12 13:17:00
1348,184,shipped,4.99,2024-06-14 19:56:00
1349,250,completed,4.99,2025-01-09 11:25:00
1350,90,completed,0.0,2025-01-13 13:28:00
1351,431,shipped,0.0,2024-02-18 10:42:00
1352,440,completed,0.0,2025-02-22 18:47:00
1353,457,completed,4.99,2024-08-05 16:51:00
1354,135,completed,14.99,2025-01-27 01:36:00
1355,373,completed,9.99,2025-06-26 12:22:00
1356,457,completed,0.0,2025-03-22 12:14:00
1357,435,completed,4.99,2024-11-18 10:30:00
1358,417,cancelled,4.99,2024-06-18 20:23:00
1359,394,completed,4.99,2024-06-09 05:22:00
1360,465,completed,0.0,2025-05-05 16:42:00
1361,283,shipped,4.99,2024-01-10 11:48:00
1362,279,returned,14.99,2024-01-18 00:20:00
1363,335,completed,0.0,2024-12-04 07:16:00
1364,188,cancelled,4.99,2024-12-09 03:37:00
1365,115,shipped,0.0,2024-03-26 08:50:00
1366,69,returned,14.99,2024-05-04 19:07:00
1367,257,completed,14.99,2025-01-26 09:12:00
1368,204,processing,4.99,2024-01-02 03:01:00
1369,258,completed,9.99,2024-08-05 17:31:00
1370,340,completed,14.99,2025-07-11 21:27:00
1371,435,completed,9.99,2024-05-18 00:34:00
1372,388,completed,0.0,2025-08-25 19:55:00
1373,229,completed,4.99,2024-11-08 03:50:00
1374,92,completed,14.99,2025-02-08 17:31:00
1375,377,returned,4.99,2025-08-02 14:44:00
1376,481,processing,0.0,2024-07-08 20:08:00
1377,21,completed,9.99,2024-09-18 03:44:00
1378,390,returned,4.99,2025-05-09 05:31:00
1379,119,completed,9.99,2024-11-04 16:05:00
1380,136,processing,9.99,2025-05-10 12:32:00
1381,120,completed,9.99,2024-04-06 12:01:00
1382,343,completed,4.99,2024-10-16 06:23:00
1383,266,processing,4.99,2024-04-18 07:24:00
1384,199,returned,4.99,2024-11-12 09:39:00
1385,470,returned,4.99,2024-10-25 05:51:00
1386,452,completed,0.0,2025-06-12 06:55:00
1387,21,processing,9.99,2024-07-11 13:14:00
1388,53,shipped,14.99,2024-11-23 02:08:00
1389,428,shipped,4.99,2025-02-01 12:47:00
1390,297,completed,4.99,2024-12-23 16:02:00
1391,193,cancelled,4.99,2024-02-12 06:26:00
1392,188,completed,0.0,2024-07-28 09:29:00
1393,265,shipped,0.0,2024-08-07 01:55:00
1394,193,completed,0.0,2024-04-23 07:36:00
1395,265,cancelled,0.0,2024-05-10 21:19:00
1396,181,processing,0.0,2024-05-07 20:52:00
1397,250,returned,14.99,2024-03-10 10:20:00
1398,455,completed,0.0,2025-08-08 18:42:00
1399,257,completed,14.99,2024-01-29 14:12:00
1400,226,completed,4.99,2025-08-26 16:06:00
1401,118,completed,4.99,2024-07-25 07:31:00
1402,264,shipped,4.99,2024-03-20 23:16:00
1403,109,completed,0.0,2024-07-23 02:25:00
1404,96,completed,0.0,2024-10-30 04:25:00
1405,186,completed,4.99,2025-01-18 22:34:00
1406,339,completed,0.0,2024-03-29 17:11:00
1407,213,processing,0.0,2025-01-16 04:54:00
1408,369,completed,4.99,2024-02-03 16:29:00
1409,247,returned,4.99,2024-08-14 02:35:00
1410,246,completed,4.99,2024-09-26 05:14:00
1411,303,completed,4.99,2024-05-13 01:26:00
1412,332,cancelled,14.99,2024-05-14 01:59:00
1413,12,completed,0.0,2025-06-21 23:32:00
1414,23,completed,0.0,2024-09-15 20:19:00
1415,294,completed,4.99,2024-05-27 00:40:00
1416,69,completed,0.0,2024-02-28 17:20:00
1417,457,completed,9.99,2025-01-28 17:16:00
1418,29,completed,4.99,2024-08-05 09:14:00
1419,133,completed,0.0,2024-12-11 04:03:00
1420,265,cancelled,4.99,2024-10-29 09:09:00
1421,307,completed,14.99,2024-06-23 06:59:00
1422,450,shipped,4.99,2024-04-15 13:02:00
1423,485,completed,4.99,2024-06-03 13:38:00
1424,111,returned,9.99,2024-06-01 23:05:00
1425,311,returned,4.99,2025-06-29 05:58:00
1426,445,returned,9.99,2024-04-27 10:54:00
1427,88,completed,4.99,2024-06-03 22:26:00
1428,426,cancelled,14.99,2025-02-01 14:28:00
1429,308,completed,4.99,2024-08-25 12:10:00
1430,407,completed,0.0,2024-08-04 05:32:00
1431,320,shipped,9.99,2024-02-07 09:39:00
1432,86,processing,9.99,2024-07-10 12:22:00
1433,473,returned,0.0,2025-06-30 10:30:00
1434,306,completed,4.99,2025-04-04 16:55:00
1435,118,cancelled,0.0,2024-11-15 06:39:00
1436,198,completed,9.99,2024-05-27 08:22:00
1437,56,completed,4.99,2024-09-26 22:10:00
1438,104,cancelled,9.99,2025-02-12 11:26:00
1439,424,completed,14.99,2024-07-12 20:11:00
1440,311,completed,9.99,2024-06-27 02:23:00
1441,91,returned,0.0,2024-10-23 23:44:00
1442,462,completed,0.0,2025-03-05 10:35:00
1443,450,completed,4.99,2024-03-23 18:39:00
1444,48,returned,0.0,2024-06-20 19:54:00
1445,338,completed,4.99,2025-04-14 09:24:00
1446,462,completed,0.0,2025-01-29 23:10:00
1447,460,cancelled,4.99,2025-05-11 09:26:00
1448,268,cancelled,4.99,2025-01-31 01:09:00
1449,190,completed,9.99,2024-04-12 08:20:00
1450,358,cancelled,4.99,2024-06-16 02:18:00
1451,118,returned,4.99,2025-06-21 22:17:00
1452,405,cancelled,0.0,2024-11-24 03:04:00
1453,180,completed,9.99,2024-10-18 02:44:00
1454,218,completed,0.0,2025-04-11 10:11:00
1455,131,returned,4.99,2024-05-02 07:12:00
1456,393,completed,14.99,2024-12-26 08:41:00
1457,466,completed,4.99,2024-09-25 07:35:00
1458,146,cancelled,14.99,2025-02-05 11:18:00
1459,132,completed,9.99,2025-02-15 02:57:00
1460,3,completed,4.99,2025-03-10 14:54:00
1461,296,completed,9.99,2024-07-10 07:37:00
1462,267,completed,9.99,2025-05-19 14:30:00
1463,193,completed,9.99,2024-07-13 06:52:00
1464,353,processing,4.99,2024-12-25 23:19:00
1465,210,processing,9.99,2025-03-04 22:32:00
1466,55,completed,14.99,2025-05-01 09:23:00
1467,219,shipped,4.99,2025-01-07 03:02:00
1468,134,cancelled,14.99,2024-11-12 13:47:00
1469,290,processing,4.99,2025-01-24 17:46:00
1470,314,shipped,4.99,2025-01-17 03:30:00
1471,349,cancelled,9.99,2024-07-28 00:07:00
1472,387,completed,9.99,2024-11-02 18:42:00
1473,212,returned,0.0,2025-01-22 09:00:00
1474,92,processing,4.99,2024-11-18 01:22:00
1475,287,returned,4.99,2024-09-16 06:03:00
1476,130,shipped,4.99,2024-01-20 18:26:00
1477,296,processing,4.99,2025-08-24 05:29:00
1478,397,cancelled,4.99,2024-11-24 11:28:00
1479,377,completed,0.0,2024-02-02 00:24:00
1480,438,completed,0.0,2025-07-07 16:27:00
1481,383,completed,9.99,2025-02-09 12:38:00
1482,229,completed,4.99,2024-06-19 07:23:00
1483,52,completed,4.99,2024-01-20 05:42:00
1484,261,cancelled,4.99,2024-01-12 09:32:00
1485,403,processing,14.99,2025-06-23 23:12:00
1486,411,completed,9.99,2025-03-07 06:17:00
1487,83,cancelled,14.99,2024-03-19 13:20:00
1488,494,completed,9.99,2025-01-08 22:39:00
1489,412,completed,4.99,2024-04-21 17:46:00
1490,422,completed,14.99,2024-03-18 08:29:00
1491,242,cancelled,0.0,2025-08-14 19:39:00
1492,46,completed,4.99,2024-03-04 04:04:00
1493,135,completed,4.99,2024-05-23 01:24:00
1494,190,completed,0.0,2025-03-17 14:50:00
1495,312,completed,9.99,2025-08-28 12:55:00
1496,371,cancelled,0.0,2024-03-12 16:10:00
1497,477,cancelled,0.0,2025-02-20 04:04:00
1498,315,shipped,9.99,2025-05-06 02:36:00
1499,365,completed,0.0,2025-07-12 18:13:00
1500,485,completed,0.0,2024-04-25 12:26:00
1501,328,returned,4.99,2025-04-10 16:14:00
1502,225,completed,4.99,2024-08-05 06:06:00
1503,104,shipped,0.0,2024-02-22 04:04:00
1504,100,completed,4.99,2025-02-18 04:58:00
1505,402,completed,4.99,2024-10-12 04:18:00
1506,315,completed,0.0,2024-01-09 11:09:00
1507,346,completed,0.0,2024-12-11 20:42:00
1508,185,completed,0.0,2025-01-02 23:33:00
1509,336,completed,9.99,2025-03-30 23:41:00
1510,500,completed,0.0,2024-01-20 09:46:00
1511,45,shipped,9.99,2024-12-06 04:29:00
1512,400,cancelled,4.99,2024-08-22 11:32:00
1513,181,cancelled,4.99,2025-01-22 18:58:00
1514,208,completed,9.99,2025-05-20 11:30:00
1515,266,completed,0.0,2024-09-13 06:27:00
1516,378,completed,9.99,2025-06-05 23:11:00
1517,471,completed,0.0,2024-06-16 08:16:00
1518,282,shipped,9.99,2024-04-01 10:31:00
1519,372,processing,4.99,2025-02-16 01:50:00
1520,178,shipped,0.0,2024-01-19 12:57:00
1521,116,completed,0.0,2024-12-19 23:43:00
1522,233,cancelled,4.99,2025-06-25 12:49:00
1523,295,completed,9.99,2025-03-06 12:19:00
1524,134,completed,9.99,2024-09-14 13:47:00
1525,209,completed,9.99,2024-11-05 23:28:00
1526,287,completed,0.0,2024-10-18 16:51:00
1527,258,shipped,9.99,2025-06-18 01:30:00
1528,175,completed,9.99,2024-09-03 21:17:00
1529,412,shipped,4.99,2025-08-13 00:58:00
1530,449,shipped,9.99,2024-08-04 18:07:00
1531,356,returned,0.0,2025-07-23 03:54:00
1532,495,cancelled,4.99,2025-07-08 13:59:00
1533,289,returned,0.0,2024-04-30 02:15:00
1534,395,completed,9.99,2024-02-09 18:35:00
1535,388,processing,4.99,2024-09-07 09:12:00
1536,493,returned,4.99,2024-09-28 23:31:00
1537,349,returned,14.99,2025-05-15 11:15:00
1538,460,completed,0.0,2025-03-11 07:21:00
1539,247,completed,4.99,2024-05-03 03:23:00
1540,133,completed,4.99,2024-12-03 18:56:00
1541,196,completed,0.0,2024-01-16 12:52:00
1542,347,completed,0.0,2025-05-01 18:49:00
1543,410,processing,9.99,2024-09-28 14:26:00
1544,212,processing,4.99,2025-07-24 00:51:00
1545,265,completed,4.99,2024-12-25 19:54:00
1546,359,shipped,0.0,2024-12-02 16:03:00
1547,128,shipped,9.99,2025-06-27 13:19:00
1548,48,cancelled,14.99,2024-02-05 09:50:00
1549,345,processing,0.0,2025-07-28 02:38:00
1550,39,completed,9.99,2025-07-27 21:28:00
1551,244,processing,0.0,2025-02-18 01:15:00
1552,182,completed,9.99,2024-01-12 19:30:00
1553,458,shipped,4.99,2025-06-29 03:01:00
1554,94,completed,9.99,2024-03-17 02:14:00
1555,256,completed,9.99,2024-07-28 22:59:00
1556,121,completed,9.99,2025-04-12 17:31:00
1557,447,shipped,4.99,2024-12-05 04:59:00
1558,106,completed,9.99,2024-02-11 14:03:00
1559,104,completed,4.99,2024-05-26 16:51:00
1560,429,processing,9.99,2025-08-03 16:29:00
1561,80,completed,4.99,2025-03-09 05:45:00
1562,62,completed,9.99,2024-11-26 21:58:00
1563,347,returned,4.99,2024-12-30 02:23:00
1564,315,completed,4.99,2024-10-16 10:08:00
1565,392,completed,4.99,2024-01-23 06:52:00
1566,435,returned,4.99,2024-03-13 02:09:00
1567,191,processing,0.0,2024-05-08 04:25:00
1568,253,shipped,0.0,2025-03-17 17:53:00
1569,252,completed,0.0,2025-08-07 12:46:00
1570,392,shipped,9.99,2024-07-14 05:28:00
1571,204,completed,0.0,2024-11-07 21:30:00
1572,385,completed,4.99,2024-07-03 19:43:00
1573,28,cancelled,4.99,2024-11-24 04:07:00
1574,245,completed,4.99,2025-04-08 05:39:00
1575,258,processing,9.99,2024-11-29 10:36:00
1576,202,completed,9.99,2024-04-20 08:09:00
1577,235,completed,0.0,2025-02-19 19:46:00
1578,358,returned,4.99,2025-03-31 14:16:00
1579,162,completed,4.99,2025-07-06 14:33:00
1580,7,completed,0.0,2025-07-14 08:52:00
1581,195,completed,9.99,2024-10-27 08:38:00
1582,167,processing,0.0,2024-02-01 05:09:00
1583,314,shipped,0.0,2025-07-28 18:57:00
1584,96,shipped,4.99,2024-11-22 06:00:00
1585,122,shipped,4.99,2024-06-24 07:38:00
1586,242,processing,4.99,2024-04-19 05:13:00
1587,188,completed,0.0,2024-06-04 09:32:00
1588,256,cancelled,0.0,2024-04-23 03:14:00
1589,108,cancelled,9.99,2025-08-09 07:48:00
1590,359,processing,4.99,2025-07-04 02:22:00
1591,187,cancelled,0.0,2024-01-04 13:48:00
1592,144,returned,4.99,2025-05-20 07:17:00
1593,93,completed,9.99,2024-10-05 00:16:00
1594,295,completed,0.0,2024-07-10 16:54:00
1595,417,completed,4.99,2025-07-05 10:41:00
1596,370,shipped,0.0,2024-08-20 06:33:00
1597,412,completed,4.99,2024-03-20 20:34:00
1598,285,cancelled,4.99,2025-08-16 21:39:00
1599,439,cancelled,4.99,2024-05-23 08:40:00
1600,101,completed,9.99,2024-03-31 07:02:00
1601,410,completed,4.99,2025-03-21 10:39:00
1602,243,completed,0.0,2024-09-10 05:58:00
1603,91,cancelled,4.99,2025-06-11 03:35:00
1604,256,completed,0.0,2024-04-10 23:59:00
1605,458,processing,4.99,2024-02-27 21:55:00
1606,403,returned,4.99,2024-06-18 01:02:00
1607,154,shipped,0.0,2024-03-09 15:22:00
1608,288,completed,14.99,2024-11-23 15:49:00
1609,204,completed,9.99,2024-09-30 11:53:00
1610,354,completed,9.99,2025-01-22 17:14:00
1611,31,completed,0.0,2025-01-10 06:19:00
1612,417,shipped,4.99,2025-04-18 18:17:00
1613,244,completed,14.99,2025-08-31 12:52:00
1614,231,processing,0.0,2025-06-02 17:06:00
1615,134,processing,4.99,2024-01-10 08:59:00
1616,185,shipped,9.99,2024-10-19 05:51:00
1617,177,completed,4.99,2024-09-29 00:40:00
1618,211,completed,0.0,2024-10-04 18:27:00
1619,180,completed,0.0,2024-10-06 09:47:00
1620,296,completed,4.99,2024-09-08 09:45:00
1621,400,shipped,9.99,2025-04-03 14:46:00
1622,182,processing,0.0,2024-11-10 23:07:00
1623,345,returned,0.0,2024-05-19 07:38:00
1624,397,returned,0.0,2024-09-20 14:45:00
1625,456,completed,9.99,2025-03-23 02:32:00
1626,196,shipped,9.99,2024-09-09 22:51:00
1627,238,completed,4.99,2024-01-19 13:02:00
1628,445,completed,4.99,2025-03-17 20:14:00
1629,328,processing,4.99,2025-02-15 18:38:00
1630,216,cancelled,4.99,2024-07-12 20:28:00
1631,435,completed,9.99,2024-03-10 02:01:00
1632,41,completed,4.99,2025-02-10 16:08:00
1633,176,completed,14.99,2025-07-15 01:11:00
1634,161,processing,4.99,2024-01-19 16:29:00
1635,335,shipped,0.0,2024-11-15 06:42:00
1636,364,shipped,0.0,2025-08-20 03:43:00
1637,310,cancelled,0.0,2024-05-13 01:28:00
1638,139,returned,0.0,2025-02-20 11:40:00
1639,400,processing,9.99,2024-04-04 17:51:00
1640,383,returned,9.99,2025-04-14 09:01:00
1641,212,completed,0.0,2025-01-29 23:59:00
1642,95,completed,0.0,2024-05-28 21:48:00
1643,65,completed,0.0,2024-12-09 15:58:00
1644,339,shipped,4.99,2025-04-05 15:33:00
1645,482,completed,0.0,2024-11-01 07:05:00
1646,108,completed,9.99,2025-06-18 16:21:00
1647,204,completed,0.0,2025-05-28 04:18:00
1648,49,completed,0.0,2025-05-16 20:29:00
1649,480,returned,9.99,2025-02-19 16:39:00
1650,281,completed,4.99,2025-04-27 17:58:00
1651,14,cancelled,14.99,2024-11-26 18:04:00
1652,269,completed,9.99,2024-11-04 01:38:00
1653,54,shipped,9.99,2025-06-03 05:52:00
1654,317,completed,0.0,2024-10-30 00:12:00
1655,44,cancelled,0.0,2024-03-21 23:52:00
1656,159,completed,4.99,2024-09-22 21:19:00
1657,127,shipped,14.99,2024-10-04 14:20:00
1658,227,completed,4.99,2025-07-17 08:39:00
1659,68,completed,0.0,2025-03-30 07:56:00
1660,15,completed,14.99,2025-06-06 17:06:00
1661,340,processing,4.99,2024-04-03 20:25:00
1662,441,processing,4.99,2024-07-04 17:28:00
1663,443,returned,4.99,2024-12-02 06:34:00
1664,240,shipped,4.99,2024-03-23 13:26:00
1665,281,returned,4.99,2024-06-21 05:38:00
1666,70,completed,0.0,2025-07-26 22:53:00
1667,303,returned,4.99,2025-01-21 14:16:00
1668,324,cancelled,0.0,2025-06-02 11:11:00
1669,269,shipped,4.99,2024-08-11 06:09:00
1670,466,processing,4.99,2024-09-29 12:16:00
1671,247,completed,4.99,2025-08-08 01:51:00
1672,413,completed,0.0,2024-07-26 04:10:00
1673,227,shipped,4.99,2024-11-29 04:07:00
1674,188,cancelled,0.0,2024-01-01 10:02:00
1675,134,completed,0.0,2024-12-14 23:41:00
1676,156,completed,4.99,2025-07-14 18:18:00
1677,1,completed,0.0,2024-05-02 20:33:00
1678,177,shipped,4.99,2025-05-04 16:07:00
1679,241,completed,0.0,2025-04-27 20:24:00
1680,353,returned,0.0,2025-06-22 23:34:00
1681,485,returned,4.99,2024-06-25 16:49:00
1682,154,completed,4.99,2025-07-13 03:04:00
1683,393,cancelled,4.99,2024-03-04 09:38:00
1684,409,shipped,0.0,2025-05-09 09:52:00
1685,306,completed,0.0,2025-02-21 03:26:00
1686,408,completed,4.99,2024-07-05 20:16:00
1687,281,processing,0.0,2025-02-17 03:02:00
1688,97,cancelled,9.99,2024-03-08 16:04:00
